"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"2008"	"2008"	"Illinois"	"17"	"85+ years"	"85+"	32820	225098	14580.3
	"2008"	"2008"	"Illinois"	"17"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
	"2008"	"2008"	"Indiana"	"18"	"< 1 year"	"1"	614	87494	701.8
	"2008"	"2008"	"Indiana"	"18"	"1-4 years"	"1-4"	123	348579	35.3
	"2008"	"2008"	"Indiana"	"18"	"5-9 years"	"5-9"	69	442999	15.6
	"2008"	"2008"	"Indiana"	"18"	"10-14 years"	"10-14"	81	450850	18.0
	"2008"	"2008"	"Indiana"	"18"	"15-19 years"	"15-19"	312	478890	65.2
	"2008"	"2008"	"Indiana"	"18"	"20-24 years"	"20-24"	405	446225	90.8
	"2008"	"2008"	"Indiana"	"18"	"25-34 years"	"25-34"	991	821148	120.7
	"2008"	"2008"	"Indiana"	"18"	"35-44 years"	"35-44"	1723	869437	198.2
	"2008"	"2008"	"Indiana"	"18"	"45-54 years"	"45-54"	4016	941733	426.4
	"2008"	"2008"	"Indiana"	"18"	"55-64 years"	"55-64"	6986	719819	970.5
	"2008"	"2008"	"Indiana"	"18"	"65-74 years"	"65-74"	9595	430610	2228.2
	"2008"	"2008"	"Indiana"	"18"	"75-84 years"	"75-84"	15394	277105	5555.3
	"2008"	"2008"	"Indiana"	"18"	"85+ years"	"85+"	16440	109917	14956.7
	"2008"	"2008"	"Indiana"	"18"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"Iowa"	"19"	"< 1 year"	"1"	228	40863	558.0
	"2008"	"2008"	"Iowa"	"19"	"1-4 years"	"1-4"	55	158389	34.7
	"2008"	"2008"	"Iowa"	"19"	"5-9 years"	"5-9"	25	197771	12.6
	"2008"	"2008"	"Iowa"	"19"	"10-14 years"	"10-14"	25	200663	12.5
	"2008"	"2008"	"Iowa"	"19"	"15-19 years"	"15-19"	103	220966	46.6
	"2008"	"2008"	"Iowa"	"19"	"20-24 years"	"20-24"	152	214273	70.9
	"2008"	"2008"	"Iowa"	"19"	"25-34 years"	"25-34"	324	368668	87.9
	"2008"	"2008"	"Iowa"	"19"	"35-44 years"	"35-44"	624	377667	165.2
	"2008"	"2008"	"Iowa"	"19"	"45-54 years"	"45-54"	1629	442580	368.1
	"2008"	"2008"	"Iowa"	"19"	"55-64 years"	"55-64"	2719	348104	781.1
	"2008"	"2008"	"Iowa"	"19"	"65-74 years"	"65-74"	4181	217316	1923.9
	"2008"	"2008"	"Iowa"	"19"	"75-84 years"	"75-84"	7642	156637	4878.8
	"2008"	"2008"	"Iowa"	"19"	"85+ years"	"85+"	10834	72837	14874.3
	"2008"	"2008"	"Iowa"	"19"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Kansas"	"20"	"< 1 year"	"1"	304	41248	737.0
	"2008"	"2008"	"Kansas"	"20"	"1-4 years"	"1-4"	66	158238	41.7
	"2008"	"2008"	"Kansas"	"20"	"5-9 years"	"5-9"	16	198314	8.1 (Unreliable)
	"2008"	"2008"	"Kansas"	"20"	"10-14 years"	"10-14"	35	195555	17.9
	"2008"	"2008"	"Kansas"	"20"	"15-19 years"	"15-19"	123	206346	59.6
	"2008"	"2008"	"Kansas"	"20"	"20-24 years"	"20-24"	227	207304	109.5
	"2008"	"2008"	"Kansas"	"20"	"25-34 years"	"25-34"	350	360888	97.0
	"2008"	"2008"	"Kansas"	"20"	"35-44 years"	"35-44"	601	356322	168.7
	"2008"	"2008"	"Kansas"	"20"	"45-54 years"	"45-54"	1601	408413	392.0
	"2008"	"2008"	"Kansas"	"20"	"55-64 years"	"55-64"	2650	308123	860.0
	"2008"	"2008"	"Kansas"	"20"	"65-74 years"	"65-74"	3701	181532	2038.8
	"2008"	"2008"	"Kansas"	"20"	"75-84 years"	"75-84"	6648	128029	5192.6
	"2008"	"2008"	"Kansas"	"20"	"85+ years"	"85+"	8652	57764	14978.2
	"2008"	"2008"	"Kansas"	"20"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"Kentucky"	"21"	"< 1 year"	"1"	402	58101	691.9
	"2008"	"2008"	"Kentucky"	"21"	"1-4 years"	"1-4"	68	223366	30.4
	"2008"	"2008"	"Kentucky"	"21"	"5-9 years"	"5-9"	45	280030	16.1
	"2008"	"2008"	"Kentucky"	"21"	"10-14 years"	"10-14"	60	283043	21.2
	"2008"	"2008"	"Kentucky"	"21"	"15-19 years"	"15-19"	181	298442	60.6
	"2008"	"2008"	"Kentucky"	"21"	"20-24 years"	"20-24"	285	286571	99.5
	"2008"	"2008"	"Kentucky"	"21"	"25-34 years"	"25-34"	789	558929	141.2
	"2008"	"2008"	"Kentucky"	"21"	"35-44 years"	"35-44"	1440	594012	242.4
	"2008"	"2008"	"Kentucky"	"21"	"45-54 years"	"45-54"	3429	638081	537.4
	"2008"	"2008"	"Kentucky"	"21"	"55-64 years"	"55-64"	5400	508641	1061.7
	"2008"	"2008"	"Kentucky"	"21"	"65-74 years"	"65-74"	7748	311179	2489.9
	"2008"	"2008"	"Kentucky"	"21"	"75-84 years"	"75-84"	10855	182904	5934.8
	"2008"	"2008"	"Kentucky"	"21"	"85+ years"	"85+"	10627	66579	15961.5
	"2008"	"2008"	"Kentucky"	"21"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Louisiana"	"22"	"< 1 year"	"1"	591	66929	883.0
	"2008"	"2008"	"Louisiana"	"22"	"1-4 years"	"1-4"	115	242837	47.4
	"2008"	"2008"	"Louisiana"	"22"	"5-9 years"	"5-9"	71	298906	23.8
	"2008"	"2008"	"Louisiana"	"22"	"10-14 years"	"10-14"	66	305089	21.6
	"2008"	"2008"	"Louisiana"	"22"	"15-19 years"	"15-19"	298	331587	89.9
	"2008"	"2008"	"Louisiana"	"22"	"20-24 years"	"20-24"	533	332518	160.3
	"2008"	"2008"	"Louisiana"	"22"	"25-34 years"	"25-34"	982	592767	165.7
	"2008"	"2008"	"Louisiana"	"22"	"35-44 years"	"35-44"	1575	576983	273.0
	"2008"	"2008"	"Louisiana"	"22"	"45-54 years"	"45-54"	3820	650435	587.3
	"2008"	"2008"	"Louisiana"	"22"	"55-64 years"	"55-64"	5699	499672	1140.5
	"2008"	"2008"	"Louisiana"	"22"	"65-74 years"	"65-74"	7131	295792	2410.8
	"2008"	"2008"	"Louisiana"	"22"	"75-84 years"	"75-84"	10359	179386	5774.7
	"2008"	"2008"	"Louisiana"	"22"	"85+ years"	"85+"	9977	62685	15916.1
	"2008"	"2008"	"Louisiana"	"22"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"Maine"	"23"	"< 1 year"	"1"	75	13965	537.1
	"2008"	"2008"	"Maine"	"23"	"1-4 years"	"1-4"	17	57242	29.7 (Unreliable)
	"2008"	"2008"	"Maine"	"23"	"5-9 years"	"5-9"	11	74959	14.7 (Unreliable)
	"2008"	"2008"	"Maine"	"23"	"10-14 years"	"10-14"	Suppressed	80956	Suppressed
	"2008"	"2008"	"Maine"	"23"	"15-19 years"	"15-19"	49	92327	53.1
	"2008"	"2008"	"Maine"	"23"	"20-24 years"	"20-24"	63	80001	78.7
	"2008"	"2008"	"Maine"	"23"	"25-34 years"	"25-34"	142	143942	98.7
	"2008"	"2008"	"Maine"	"23"	"35-44 years"	"35-44"	301	183010	164.5
	"2008"	"2008"	"Maine"	"23"	"45-54 years"	"45-54"	769	220114	349.4
	"2008"	"2008"	"Maine"	"23"	"55-64 years"	"55-64"	1429	180655	791.0
	"2008"	"2008"	"Maine"	"23"	"65-74 years"	"65-74"	2034	105982	1919.2
	"2008"	"2008"	"Maine"	"23"	"75-84 years"	"75-84"	3547	69441	5107.9
	"2008"	"2008"	"Maine"	"23"	"85+ years"	"85+"	4097	27915	14676.7
	"2008"	"2008"	"Maine"	"23"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Maryland"	"24"	"< 1 year"	"1"	619	75041	824.9
	"2008"	"2008"	"Maryland"	"24"	"1-4 years"	"1-4"	88	291074	30.2
	"2008"	"2008"	"Maryland"	"24"	"5-9 years"	"5-9"	47	360071	13.1
	"2008"	"2008"	"Maryland"	"24"	"10-14 years"	"10-14"	60	382653	15.7
	"2008"	"2008"	"Maryland"	"24"	"15-19 years"	"15-19"	242	413496	58.5
	"2008"	"2008"	"Maryland"	"24"	"20-24 years"	"20-24"	402	380503	105.6
	"2008"	"2008"	"Maryland"	"24"	"25-34 years"	"25-34"	801	735642	108.9
	"2008"	"2008"	"Maryland"	"24"	"35-44 years"	"35-44"	1522	833570	182.6
	"2008"	"2008"	"Maryland"	"24"	"45-54 years"	"45-54"	3689	882574	418.0
	"2008"	"2008"	"Maryland"	"24"	"55-64 years"	"55-64"	5337	652083	818.5
	"2008"	"2008"	"Maryland"	"24"	"65-74 years"	"65-74"	7044	363223	1939.3
	"2008"	"2008"	"Maryland"	"24"	"75-84 years"	"75-84"	11337	223681	5068.4
	"2008"	"2008"	"Maryland"	"24"	"85+ years"	"85+"	12699	91354	13900.9
	"2008"	"2008"	"Maryland"	"24"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"Massachusetts"	"25"	"< 1 year"	"1"	391	74335	526.0
	"2008"	"2008"	"Massachusetts"	"25"	"1-4 years"	"1-4"	47	293954	16.0
	"2008"	"2008"	"Massachusetts"	"25"	"5-9 years"	"5-9"	30	384968	7.8
	"2008"	"2008"	"Massachusetts"	"25"	"10-14 years"	"10-14"	38	409756	9.3
	"2008"	"2008"	"Massachusetts"	"25"	"15-19 years"	"15-19"	158	469548	33.6
	"2008"	"2008"	"Massachusetts"	"25"	"20-24 years"	"20-24"	272	458792	59.3
	"2008"	"2008"	"Massachusetts"	"25"	"25-34 years"	"25-34"	609	823150	74.0
	"2008"	"2008"	"Massachusetts"	"25"	"35-44 years"	"35-44"	1311	931468	140.7
	"2008"	"2008"	"Massachusetts"	"25"	"45-54 years"	"45-54"	3265	993293	328.7
	"2008"	"2008"	"Massachusetts"	"25"	"55-64 years"	"55-64"	5203	752529	691.4
	"2008"	"2008"	"Massachusetts"	"25"	"65-74 years"	"65-74"	7455	430059	1733.5
	"2008"	"2008"	"Massachusetts"	"25"	"75-84 years"	"75-84"	15002	307803	4873.9
	"2008"	"2008"	"Massachusetts"	"25"	"85+ years"	"85+"	19737	139312	14167.5
	"2008"	"2008"	"Massachusetts"	"25"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Michigan"	"26"	"< 1 year"	"1"	894	119845	746.0
	"2008"	"2008"	"Michigan"	"26"	"1-4 years"	"1-4"	127	495024	25.7
	"2008"	"2008"	"Michigan"	"26"	"5-9 years"	"5-9"	62	651306	9.5
	"2008"	"2008"	"Michigan"	"26"	"10-14 years"	"10-14"	116	696597	16.7
	"2008"	"2008"	"Michigan"	"26"	"15-19 years"	"15-19"	392	761676	51.5
	"2008"	"2008"	"Michigan"	"26"	"20-24 years"	"20-24"	598	664790	90.0
	"2008"	"2008"	"Michigan"	"26"	"25-34 years"	"25-34"	1344	1180544	113.8
	"2008"	"2008"	"Michigan"	"26"	"35-44 years"	"35-44"	2572	1356673	189.6
	"2008"	"2008"	"Michigan"	"26"	"45-54 years"	"45-54"	6814	1523637	447.2
	"2008"	"2008"	"Michigan"	"26"	"55-64 years"	"55-64"	10642	1175776	905.1
	"2008"	"2008"	"Michigan"	"26"	"65-74 years"	"65-74"	14161	688404	2057.1
	"2008"	"2008"	"Michigan"	"26"	"75-84 years"	"75-84"	23867	451968	5280.7
	"2008"	"2008"	"Michigan"	"26"	"85+ years"	"85+"	26856	180649	14866.4
	"2008"	"2008"	"Michigan"	"26"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Minnesota"	"27"	"< 1 year"	"1"	434	71839	604.1
	"2008"	"2008"	"Minnesota"	"27"	"1-4 years"	"1-4"	80	283606	28.2
	"2008"	"2008"	"Minnesota"	"27"	"5-9 years"	"5-9"	41	347065	11.8
	"2008"	"2008"	"Minnesota"	"27"	"10-14 years"	"10-14"	46	354831	13.0
	"2008"	"2008"	"Minnesota"	"27"	"15-19 years"	"15-19"	132	377663	35.0
	"2008"	"2008"	"Minnesota"	"27"	"20-24 years"	"20-24"	246	361413	68.1
	"2008"	"2008"	"Minnesota"	"27"	"25-34 years"	"25-34"	503	693862	72.5
	"2008"	"2008"	"Minnesota"	"27"	"35-44 years"	"35-44"	910	711830	127.8
	"2008"	"2008"	"Minnesota"	"27"	"45-54 years"	"45-54"	2390	803929	297.3
	"2008"	"2008"	"Minnesota"	"27"	"55-64 years"	"55-64"	3870	582155	664.8
	"2008"	"2008"	"Minnesota"	"27"	"65-74 years"	"65-74"	5530	333565	1657.8
	"2008"	"2008"	"Minnesota"	"27"	"75-84 years"	"75-84"	9982	222112	4494.1
	"2008"	"2008"	"Minnesota"	"27"	"85+ years"	"85+"	14335	103148	13897.5
	"2008"	"2008"	"Minnesota"	"27"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Mississippi"	"28"	"< 1 year"	"1"	448	44796	1000.1
	"2008"	"2008"	"Mississippi"	"28"	"1-4 years"	"1-4"	67	168275	39.8
	"2008"	"2008"	"Mississippi"	"28"	"5-9 years"	"5-9"	39	203444	19.2
	"2008"	"2008"	"Mississippi"	"28"	"10-14 years"	"10-14"	61	209833	29.1
	"2008"	"2008"	"Mississippi"	"28"	"15-19 years"	"15-19"	181	228812	79.1
	"2008"	"2008"	"Mississippi"	"28"	"20-24 years"	"20-24"	288	210409	136.9
	"2008"	"2008"	"Mississippi"	"28"	"25-34 years"	"25-34"	662	381965	173.3
	"2008"	"2008"	"Mississippi"	"28"	"35-44 years"	"35-44"	1110	385537	287.9
	"2008"	"2008"	"Mississippi"	"28"	"45-54 years"	"45-54"	2618	416943	627.9
	"2008"	"2008"	"Mississippi"	"28"	"55-64 years"	"55-64"	4105	327476	1253.5
	"2008"	"2008"	"Mississippi"	"28"	"65-74 years"	"65-74"	5346	205691	2599.0
	"2008"	"2008"	"Mississippi"	"28"	"75-84 years"	"75-84"	7162	121575	5891.0
	"2008"	"2008"	"Mississippi"	"28"	"85+ years"	"85+"	6892	43050	16009.3
	"2008"	"2008"	"Mississippi"	"28"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"Missouri"	"29"	"< 1 year"	"1"	585	79684	734.1
	"2008"	"2008"	"Missouri"	"29"	"1-4 years"	"1-4"	95	309406	30.7
	"2008"	"2008"	"Missouri"	"29"	"5-9 years"	"5-9"	49	385829	12.7
	"2008"	"2008"	"Missouri"	"29"	"10-14 years"	"10-14"	69	398368	17.3
	"2008"	"2008"	"Missouri"	"29"	"15-19 years"	"15-19"	339	431330	78.6
	"2008"	"2008"	"Missouri"	"29"	"20-24 years"	"20-24"	418	411050	101.7
	"2008"	"2008"	"Missouri"	"29"	"25-34 years"	"25-34"	946	754908	125.3
	"2008"	"2008"	"Missouri"	"29"	"35-44 years"	"35-44"	1611	777929	207.1
	"2008"	"2008"	"Missouri"	"29"	"45-54 years"	"45-54"	4315	882787	488.8
	"2008"	"2008"	"Missouri"	"29"	"55-64 years"	"55-64"	6624	680290	973.7
	"2008"	"2008"	"Missouri"	"29"	"65-74 years"	"65-74"	9363	429213	2181.4
	"2008"	"2008"	"Missouri"	"29"	"75-84 years"	"75-84"	15035	273787	5491.5
	"2008"	"2008"	"Missouri"	"29"	"85+ years"	"85+"	17128	109335	15665.6
	"2008"	"2008"	"Missouri"	"29"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"Montana"	"30"	"< 1 year"	"1"	86	12327	697.7
	"2008"	"2008"	"Montana"	"30"	"1-4 years"	"1-4"	13	48351	26.9 (Unreliable)
	"2008"	"2008"	"Montana"	"30"	"5-9 years"	"5-9"	11	60005	18.3 (Unreliable)
	"2008"	"2008"	"Montana"	"30"	"10-14 years"	"10-14"	16	61949	25.8 (Unreliable)
	"2008"	"2008"	"Montana"	"30"	"15-19 years"	"15-19"	47	69350	67.8
	"2008"	"2008"	"Montana"	"30"	"20-24 years"	"20-24"	82	68926	119.0
	"2008"	"2008"	"Montana"	"30"	"25-34 years"	"25-34"	171	116423	146.9
	"2008"	"2008"	"Montana"	"30"	"35-44 years"	"35-44"	241	116792	206.3
	"2008"	"2008"	"Montana"	"30"	"45-54 years"	"45-54"	593	153172	387.1
	"2008"	"2008"	"Montana"	"30"	"55-64 years"	"55-64"	1001	128789	777.2
	"2008"	"2008"	"Montana"	"30"	"65-74 years"	"65-74"	1466	75447	1943.1
	"2008"	"2008"	"Montana"	"30"	"75-84 years"	"75-84"	2336	45698	5111.8
	"2008"	"2008"	"Montana"	"30"	"85+ years"	"85+"	2850	19186	14854.6
	"2008"	"2008"	"Montana"	"30"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Nebraska"	"31"	"< 1 year"	"1"	146	26398	553.1
	"2008"	"2008"	"Nebraska"	"31"	"1-4 years"	"1-4"	38	103726	36.6
	"2008"	"2008"	"Nebraska"	"31"	"5-9 years"	"5-9"	12	123980	9.7 (Unreliable)
	"2008"	"2008"	"Nebraska"	"31"	"10-14 years"	"10-14"	21	122239	17.2
	"2008"	"2008"	"Nebraska"	"31"	"15-19 years"	"15-19"	76	131223	57.9
	"2008"	"2008"	"Nebraska"	"31"	"20-24 years"	"20-24"	103	130843	78.7
	"2008"	"2008"	"Nebraska"	"31"	"25-34 years"	"25-34"	195	233846	83.4
	"2008"	"2008"	"Nebraska"	"31"	"35-44 years"	"35-44"	369	225238	163.8
	"2008"	"2008"	"Nebraska"	"31"	"45-54 years"	"45-54"	897	259716	345.4
	"2008"	"2008"	"Nebraska"	"31"	"55-64 years"	"55-64"	1515	198421	763.5
	"2008"	"2008"	"Nebraska"	"31"	"65-74 years"	"65-74"	2244	118076	1900.5
	"2008"	"2008"	"Nebraska"	"31"	"75-84 years"	"75-84"	4198	84912	4943.9
	"2008"	"2008"	"Nebraska"	"31"	"85+ years"	"85+"	5647	37760	14955.0
	"2008"	"2008"	"Nebraska"	"31"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Nevada"	"32"	"< 1 year"	"1"	211	38556	547.3
	"2008"	"2008"	"Nevada"	"32"	"1-4 years"	"1-4"	42	153991	27.3
	"2008"	"2008"	"Nevada"	"32"	"5-9 years"	"5-9"	18	177236	10.2 (Unreliable)
	"2008"	"2008"	"Nevada"	"32"	"10-14 years"	"10-14"	32	181778	17.6
	"2008"	"2008"	"Nevada"	"32"	"15-19 years"	"15-19"	109	179570	60.7
	"2008"	"2008"	"Nevada"	"32"	"20-24 years"	"20-24"	189	176177	107.3
	"2008"	"2008"	"Nevada"	"32"	"25-34 years"	"25-34"	453	386492	117.2
	"2008"	"2008"	"Nevada"	"32"	"35-44 years"	"35-44"	777	388355	200.1
	"2008"	"2008"	"Nevada"	"32"	"45-54 years"	"45-54"	1721	369080	466.3
	"2008"	"2008"	"Nevada"	"32"	"55-64 years"	"55-64"	2862	299377	956.0
	"2008"	"2008"	"Nevada"	"32"	"65-74 years"	"65-74"	3754	182704	2054.7
	"2008"	"2008"	"Nevada"	"32"	"75-84 years"	"75-84"	4994	92685	5388.1
	"2008"	"2008"	"Nevada"	"32"	"85+ years"	"85+"	4169	27629	15089.2
	"2008"	"2008"	"Nevada"	"32"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"New Hampshire"	"33"	"< 1 year"	"1"	54	13850	389.9
	"2008"	"2008"	"New Hampshire"	"33"	"1-4 years"	"1-4"	10	59103	16.9 (Unreliable)
	"2008"	"2008"	"New Hampshire"	"33"	"5-9 years"	"5-9"	11	77980	14.1 (Unreliable)
	"2008"	"2008"	"New Hampshire"	"33"	"10-14 years"	"10-14"	11	87644	12.6 (Unreliable)
	"2008"	"2008"	"New Hampshire"	"33"	"15-19 years"	"15-19"	36	96792	37.2
	"2008"	"2008"	"New Hampshire"	"33"	"20-24 years"	"20-24"	59	83475	70.7
	"2008"	"2008"	"New Hampshire"	"33"	"25-34 years"	"25-34"	108	143691	75.2
	"2008"	"2008"	"New Hampshire"	"33"	"35-44 years"	"35-44"	267	192117	139.0
	"2008"	"2008"	"New Hampshire"	"33"	"45-54 years"	"45-54"	716	223313	320.6
	"2008"	"2008"	"New Hampshire"	"33"	"55-64 years"	"55-64"	1141	166583	684.9
	"2008"	"2008"	"New Hampshire"	"33"	"65-74 years"	"65-74"	1606	90884	1767.1
	"2008"	"2008"	"New Hampshire"	"33"	"75-84 years"	"75-84"	2861	56696	5046.2
	"2008"	"2008"	"New Hampshire"	"33"	"85+ years"	"85+"	3388	23778	14248.5
	"2008"	"2008"	"New Hampshire"	"33"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"New Jersey"	"34"	"< 1 year"	"1"	626	108724	575.8
	"2008"	"2008"	"New Jersey"	"34"	"1-4 years"	"1-4"	89	437783	20.3
	"2008"	"2008"	"New Jersey"	"34"	"5-9 years"	"5-9"	30	560357	5.4
	"2008"	"2008"	"New Jersey"	"34"	"10-14 years"	"10-14"	73	592753	12.3
	"2008"	"2008"	"New Jersey"	"34"	"15-19 years"	"15-19"	240	603910	39.7
	"2008"	"2008"	"New Jersey"	"34"	"20-24 years"	"20-24"	417	523909	79.6
	"2008"	"2008"	"New Jersey"	"34"	"25-34 years"	"25-34"	940	1096725	85.7
	"2008"	"2008"	"New Jersey"	"34"	"35-44 years"	"35-44"	1917	1292791	148.3
	"2008"	"2008"	"New Jersey"	"34"	"45-54 years"	"45-54"	4688	1352140	346.7
	"2008"	"2008"	"New Jersey"	"34"	"55-64 years"	"55-64"	7480	984093	760.1
	"2008"	"2008"	"New Jersey"	"34"	"65-74 years"	"65-74"	10441	586279	1780.9
	"2008"	"2008"	"New Jersey"	"34"	"75-84 years"	"75-84"	19415	402759	4820.5
	"2008"	"2008"	"New Jersey"	"34"	"85+ years"	"85+"	23662	168867	14012.2
	"2008"	"2008"	"New Jersey"	"34"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"New Mexico"	"35"	"< 1 year"	"1"	169	29383	575.2
	"2008"	"2008"	"New Mexico"	"35"	"1-4 years"	"1-4"	38	114855	33.1
	"2008"	"2008"	"New Mexico"	"35"	"5-9 years"	"5-9"	21	136296	15.4
	"2008"	"2008"	"New Mexico"	"35"	"10-14 years"	"10-14"	32	139938	22.9
	"2008"	"2008"	"New Mexico"	"35"	"15-19 years"	"15-19"	128	151343	84.6
	"2008"	"2008"	"New Mexico"	"35"	"20-24 years"	"20-24"	194	141128	137.5
	"2008"	"2008"	"New Mexico"	"35"	"25-34 years"	"25-34"	443	256437	172.8
	"2008"	"2008"	"New Mexico"	"35"	"35-44 years"	"35-44"	739	252141	293.1
	"2008"	"2008"	"New Mexico"	"35"	"45-54 years"	"45-54"	1381	290837	474.8
	"2008"	"2008"	"New Mexico"	"35"	"55-64 years"	"55-64"	1962	239930	817.7
	"2008"	"2008"	"New Mexico"	"35"	"65-74 years"	"65-74"	2615	144135	1814.3
	"2008"	"2008"	"New Mexico"	"35"	"75-84 years"	"75-84"	3925	84322	4654.8
	"2008"	"2008"	"New Mexico"	"35"	"85+ years"	"85+"	4355	29917	14556.9
	"2008"	"2008"	"New Mexico"	"35"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"New York"	"36"	"< 1 year"	"1"	1374	241947	567.9
	"2008"	"2008"	"New York"	"36"	"1-4 years"	"1-4"	218	917292	23.8
	"2008"	"2008"	"New York"	"36"	"5-9 years"	"5-9"	142	1154965	12.3
	"2008"	"2008"	"New York"	"36"	"10-14 years"	"10-14"	173	1240752	13.9
	"2008"	"2008"	"New York"	"36"	"15-19 years"	"15-19"	505	1390597	36.3
	"2008"	"2008"	"New York"	"36"	"20-24 years"	"20-24"	886	1363442	65.0
	"2008"	"2008"	"New York"	"36"	"25-34 years"	"25-34"	2007	2598483	77.2
	"2008"	"2008"	"New York"	"36"	"35-44 years"	"35-44"	4068	2726256	149.2
	"2008"	"2008"	"New York"	"36"	"45-54 years"	"45-54"	9889	2841215	348.1
	"2008"	"2008"	"New York"	"36"	"55-64 years"	"55-64"	16865	2178218	774.3
	"2008"	"2008"	"New York"	"36"	"65-74 years"	"65-74"	23269	1307132	1780.2
	"2008"	"2008"	"New York"	"36"	"75-84 years"	"75-84"	39806	879321	4526.9
	"2008"	"2008"	"New York"	"36"	"85+ years"	"85+"	49491	372816	13274.9
	"2008"	"2008"	"New York"	"36"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"North Carolina"	"37"	"< 1 year"	"1"	1073	128608	834.3
	"2008"	"2008"	"North Carolina"	"37"	"1-4 years"	"1-4"	147	501192	29.3
	"2008"	"2008"	"North Carolina"	"37"	"5-9 years"	"5-9"	89	620441	14.3
	"2008"	"2008"	"North Carolina"	"37"	"10-14 years"	"10-14"	90	616255	14.6
	"2008"	"2008"	"North Carolina"	"37"	"15-19 years"	"15-19"	428	657428	65.1
	"2008"	"2008"	"North Carolina"	"37"	"20-24 years"	"20-24"	670	638820	104.9
	"2008"	"2008"	"North Carolina"	"37"	"25-34 years"	"25-34"	1435	1223875	117.3
	"2008"	"2008"	"North Carolina"	"37"	"35-44 years"	"35-44"	2596	1347032	192.7
	"2008"	"2008"	"North Carolina"	"37"	"45-54 years"	"45-54"	6253	1336505	467.9
	"2008"	"2008"	"North Carolina"	"37"	"55-64 years"	"55-64"	10010	1068596	936.7
	"2008"	"2008"	"North Carolina"	"37"	"65-74 years"	"65-74"	13673	651838	2097.6
	"2008"	"2008"	"North Carolina"	"37"	"75-84 years"	"75-84"	20376	381838	5336.3
	"2008"	"2008"	"North Carolina"	"37"	"85+ years"	"85+"	20432	137021	14911.6
	"2008"	"2008"	"North Carolina"	"37"	"Not Stated"	"NS"	11	Not Applicable	Not Applicable
	"2008"	"2008"	"North Dakota"	"38"	"< 1 year"	"1"	52	8610	603.9
	"2008"	"2008"	"North Dakota"	"38"	"1-4 years"	"1-4"	Suppressed	33617	Suppressed
	"2008"	"2008"	"North Dakota"	"38"	"5-9 years"	"5-9"	Suppressed	38530	Suppressed
	"2008"	"2008"	"North Dakota"	"38"	"10-14 years"	"10-14"	Suppressed	40508	Suppressed
	"2008"	"2008"	"North Dakota"	"38"	"15-19 years"	"15-19"	24	48731	49.2
	"2008"	"2008"	"North Dakota"	"38"	"20-24 years"	"20-24"	40	59773	66.9
	"2008"	"2008"	"North Dakota"	"38"	"25-34 years"	"25-34"	75	82659	90.7
	"2008"	"2008"	"North Dakota"	"38"	"35-44 years"	"35-44"	138	76669	180.0
	"2008"	"2008"	"North Dakota"	"38"	"45-54 years"	"45-54"	326	97575	334.1
	"2008"	"2008"	"North Dakota"	"38"	"55-64 years"	"55-64"	579	75112	770.8
	"2008"	"2008"	"North Dakota"	"38"	"65-74 years"	"65-74"	835	45339	1841.7
	"2008"	"2008"	"North Dakota"	"38"	"75-84 years"	"75-84"	1589	34237	4641.2
	"2008"	"2008"	"North Dakota"	"38"	"85+ years"	"85+"	2196	16209	13548.0
	"2008"	"2008"	"North Dakota"	"38"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Ohio"	"39"	"< 1 year"	"1"	1144	145803	784.6
	"2008"	"2008"	"Ohio"	"39"	"1-4 years"	"1-4"	179	581030	30.8
