"Notes"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"50-54 years"	"50-54"	"Delaware"	"10"	305	62196	490.4
	"2019"	"2019"	"50-54 years"	"50-54"	"District of Columbia"	"11"	245	35824	683.9
	"2019"	"2019"	"50-54 years"	"50-54"	"Florida"	"12"	6557	1368978	479.0
	"2019"	"2019"	"50-54 years"	"50-54"	"Georgia"	"13"	3598	686956	523.8
	"2019"	"2019"	"50-54 years"	"50-54"	"Hawaii"	"15"	373	83612	446.1
	"2019"	"2019"	"50-54 years"	"50-54"	"Idaho"	"16"	392	98974	396.1
	"2019"	"2019"	"50-54 years"	"50-54"	"Illinois"	"17"	3552	799861	444.1
	"2019"	"2019"	"50-54 years"	"50-54"	"Indiana"	"18"	2268	410140	553.0
	"2019"	"2019"	"50-54 years"	"50-54"	"Iowa"	"19"	836	184293	453.6
	"2019"	"2019"	"50-54 years"	"50-54"	"Kansas"	"20"	770	163897	469.8
	"2019"	"2019"	"50-54 years"	"50-54"	"Kentucky"	"21"	2040	282974	720.9
	"2019"	"2019"	"50-54 years"	"50-54"	"Louisiana"	"22"	1835	278851	658.1
	"2019"	"2019"	"50-54 years"	"50-54"	"Maine"	"23"	434	91422	474.7
	"2019"	"2019"	"50-54 years"	"50-54"	"Maryland"	"24"	1905	409693	465.0
	"2019"	"2019"	"50-54 years"	"50-54"	"Massachusetts"	"25"	1795	464577	386.4
	"2019"	"2019"	"50-54 years"	"50-54"	"Michigan"	"26"	3162	642148	492.4
	"2019"	"2019"	"50-54 years"	"50-54"	"Minnesota"	"27"	1234	344518	358.2
	"2019"	"2019"	"50-54 years"	"50-54"	"Mississippi"	"28"	1254	180207	695.9
	"2019"	"2019"	"50-54 years"	"50-54"	"Missouri"	"29"	2127	369479	575.7
	"2019"	"2019"	"50-54 years"	"50-54"	"Montana"	"30"	307	59411	516.7
	"2019"	"2019"	"50-54 years"	"50-54"	"Nebraska"	"31"	502	107106	468.7
	"2019"	"2019"	"50-54 years"	"50-54"	"Nevada"	"32"	943	194067	485.9
	"2019"	"2019"	"50-54 years"	"50-54"	"New Hampshire"	"33"	398	97050	410.1
	"2019"	"2019"	"50-54 years"	"50-54"	"New Jersey"	"34"	2433	615939	395.0
	"2019"	"2019"	"50-54 years"	"50-54"	"New Mexico"	"35"	750	118274	634.1
	"2019"	"2019"	"50-54 years"	"50-54"	"New York"	"36"	4994	1275053	391.7
	"2019"	"2019"	"50-54 years"	"50-54"	"North Carolina"	"37"	3391	675468	502.0
	"2019"	"2019"	"50-54 years"	"50-54"	"North Dakota"	"38"	165	39507	417.6
	"2019"	"2019"	"50-54 years"	"50-54"	"Ohio"	"39"	4043	733862	550.9
	"2019"	"2019"	"50-54 years"	"50-54"	"Oklahoma"	"40"	1497	223142	670.9
	"2019"	"2019"	"50-54 years"	"50-54"	"Oregon"	"41"	1055	248249	425.0
	"2019"	"2019"	"50-54 years"	"50-54"	"Pennsylvania"	"42"	4036	830501	486.0
	"2019"	"2019"	"50-54 years"	"50-54"	"Rhode Island"	"44"	310	71186	435.5
	"2019"	"2019"	"50-54 years"	"50-54"	"South Carolina"	"45"	1887	322412	585.3
	"2019"	"2019"	"50-54 years"	"50-54"	"South Dakota"	"46"	214	48224	443.8
	"2019"	"2019"	"50-54 years"	"50-54"	"Tennessee"	"47"	2869	433284	662.2
	"2019"	"2019"	"50-54 years"	"50-54"	"Texas"	"48"	7789	1700691	458.0
	"2019"	"2019"	"50-54 years"	"50-54"	"Utah"	"49"	610	151496	402.7
	"2019"	"2019"	"50-54 years"	"50-54"	"Vermont"	"50"	179	40716	439.6
	"2019"	"2019"	"50-54 years"	"50-54"	"Virginia"	"51"	2331	552768	421.7
	"2019"	"2019"	"50-54 years"	"50-54"	"Washington"	"53"	1840	456224	403.3
	"2019"	"2019"	"50-54 years"	"50-54"	"West Virginia"	"54"	848	115086	736.8
	"2019"	"2019"	"50-54 years"	"50-54"	"Wisconsin"	"55"	1578	372225	423.9
	"2019"	"2019"	"50-54 years"	"50-54"	"Wyoming"	"56"	162	31401	515.9
"Total"	"2019"	"2019"	"50-54 years"	"50-54"			96654	20477151	472.0
	"2019"	"2019"	"55-59 years"	"55-59"	"Alabama"	"01"	3358	336320	998.5
	"2019"	"2019"	"55-59 years"	"55-59"	"Alaska"	"02"	333	48222	690.6
	"2019"	"2019"	"55-59 years"	"55-59"	"Arizona"	"04"	3213	446731	719.2
	"2019"	"2019"	"55-59 years"	"55-59"	"Arkansas"	"05"	1962	198021	990.8
	"2019"	"2019"	"55-59 years"	"55-59"	"California"	"06"	14521	2508777	578.8
	"2019"	"2019"	"55-59 years"	"55-59"	"Colorado"	"08"	2214	364977	606.6
	"2019"	"2019"	"55-59 years"	"55-59"	"Connecticut"	"09"	1513	267967	564.6
	"2019"	"2019"	"55-59 years"	"55-59"	"Delaware"	"10"	515	69315	743.0
	"2019"	"2019"	"55-59 years"	"55-59"	"District of Columbia"	"11"	379	36628	1034.7
	"2019"	"2019"	"55-59 years"	"55-59"	"Florida"	"12"	10933	1489510	734.0
	"2019"	"2019"	"55-59 years"	"55-59"	"Georgia"	"13"	5499	691407	795.3
	"2019"	"2019"	"55-59 years"	"55-59"	"Hawaii"	"15"	556	89958	618.1
	"2019"	"2019"	"55-59 years"	"55-59"	"Idaho"	"16"	676	109541	617.1
	"2019"	"2019"	"55-59 years"	"55-59"	"Illinois"	"17"	6006	854601	702.8
	"2019"	"2019"	"55-59 years"	"55-59"	"Indiana"	"18"	3718	448666	828.7
	"2019"	"2019"	"55-59 years"	"55-59"	"Iowa"	"19"	1585	210834	751.8
	"2019"	"2019"	"55-59 years"	"55-59"	"Kansas"	"20"	1490	188632	789.9
	"2019"	"2019"	"55-59 years"	"55-59"	"Kentucky"	"21"	3151	307003	1026.4
	"2019"	"2019"	"55-59 years"	"55-59"	"Louisiana"	"22"	3101	308346	1005.7
	"2019"	"2019"	"55-59 years"	"55-59"	"Maine"	"23"	696	105917	657.1
	"2019"	"2019"	"55-59 years"	"55-59"	"Maryland"	"24"	3058	431688	708.4
	"2019"	"2019"	"55-59 years"	"55-59"	"Massachusetts"	"25"	2754	490961	560.9
	"2019"	"2019"	"55-59 years"	"55-59"	"Michigan"	"26"	5414	708151	764.5
	"2019"	"2019"	"55-59 years"	"55-59"	"Minnesota"	"27"	2134	390965	545.8
	"2019"	"2019"	"55-59 years"	"55-59"	"Mississippi"	"28"	2195	197314	1112.4
	"2019"	"2019"	"55-59 years"	"55-59"	"Missouri"	"29"	3714	426445	870.9
	"2019"	"2019"	"55-59 years"	"55-59"	"Montana"	"30"	475	72968	651.0
	"2019"	"2019"	"55-59 years"	"55-59"	"Nebraska"	"31"	857	123589	693.4
	"2019"	"2019"	"55-59 years"	"55-59"	"Nevada"	"32"	1524	197938	769.9
	"2019"	"2019"	"55-59 years"	"55-59"	"New Hampshire"	"33"	660	110245	598.7
	"2019"	"2019"	"55-59 years"	"55-59"	"New Jersey"	"34"	3832	642602	596.3
	"2019"	"2019"	"55-59 years"	"55-59"	"New Mexico"	"35"	1111	137530	807.8
	"2019"	"2019"	"55-59 years"	"55-59"	"New York"	"36"	7788	1348846	577.4
	"2019"	"2019"	"55-59 years"	"55-59"	"North Carolina"	"37"	5596	703294	795.7
	"2019"	"2019"	"55-59 years"	"55-59"	"North Dakota"	"38"	336	47052	714.1
	"2019"	"2019"	"55-59 years"	"55-59"	"Ohio"	"39"	6936	808229	858.2
	"2019"	"2019"	"55-59 years"	"55-59"	"Oklahoma"	"40"	2610	252949	1031.8
	"2019"	"2019"	"55-59 years"	"55-59"	"Oregon"	"41"	1889	266713	708.3
	"2019"	"2019"	"55-59 years"	"55-59"	"Pennsylvania"	"42"	6633	909697	729.1
	"2019"	"2019"	"55-59 years"	"55-59"	"Rhode Island"	"44"	463	76549	604.8
	"2019"	"2019"	"55-59 years"	"55-59"	"South Carolina"	"45"	3090	349976	882.9
	"2019"	"2019"	"55-59 years"	"55-59"	"South Dakota"	"46"	421	58789	716.1
	"2019"	"2019"	"55-59 years"	"55-59"	"Tennessee"	"47"	4648	460294	1009.8
	"2019"	"2019"	"55-59 years"	"55-59"	"Texas"	"48"	12431	1721845	722.0
	"2019"	"2019"	"55-59 years"	"55-59"	"Utah"	"49"	879	155508	565.2
	"2019"	"2019"	"55-59 years"	"55-59"	"Vermont"	"50"	298	47545	626.8
	"2019"	"2019"	"55-59 years"	"55-59"	"Virginia"	"51"	4013	584373	686.7
	"2019"	"2019"	"55-59 years"	"55-59"	"Washington"	"53"	3024	488428	619.1
	"2019"	"2019"	"55-59 years"	"55-59"	"West Virginia"	"54"	1365	125027	1091.8
	"2019"	"2019"	"55-59 years"	"55-59"	"Wisconsin"	"55"	2623	422240	621.2
	"2019"	"2019"	"55-59 years"	"55-59"	"Wyoming"	"56"	263	38268	687.3
"Total"	"2019"	"2019"	"55-59 years"	"55-59"			158453	21877391	724.3
	"2019"	"2019"	"60-64 years "	"60-64"	"Alabama"	"01"	4585	321347	1426.8
	"2019"	"2019"	"60-64 years "	"60-64"	"Alaska"	"02"	436	45117	966.4
	"2019"	"2019"	"60-64 years "	"60-64"	"Arizona"	"04"	4249	434063	978.9
	"2019"	"2019"	"60-64 years "	"60-64"	"Arkansas"	"05"	2819	187973	1499.7
	"2019"	"2019"	"60-64 years "	"60-64"	"California"	"06"	19572	2277858	859.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Colorado"	"08"	2966	348036	852.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Connecticut"	"09"	2057	245488	837.9
	"2019"	"2019"	"60-64 years "	"60-64"	"Delaware"	"10"	685	68415	1001.2
	"2019"	"2019"	"60-64 years "	"60-64"	"District of Columbia"	"11"	483	33248	1452.7
	"2019"	"2019"	"60-64 years "	"60-64"	"Florida"	"12"	14923	1408845	1059.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Georgia"	"13"	7611	616126	1235.3
	"2019"	"2019"	"60-64 years "	"60-64"	"Hawaii"	"15"	818	89179	917.3
	"2019"	"2019"	"60-64 years "	"60-64"	"Idaho"	"16"	972	108819	893.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Illinois"	"17"	7975	803682	992.3
	"2019"	"2019"	"60-64 years "	"60-64"	"Indiana"	"18"	5197	426416	1218.8
	"2019"	"2019"	"60-64 years "	"60-64"	"Iowa"	"19"	2097	204862	1023.6
	"2019"	"2019"	"60-64 years "	"60-64"	"Kansas"	"20"	2076	182873	1135.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Kentucky"	"21"	4285	291286	1471.1
	"2019"	"2019"	"60-64 years "	"60-64"	"Louisiana"	"22"	4072	296324	1374.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Maine"	"23"	1098	105643	1039.3
	"2019"	"2019"	"60-64 years "	"60-64"	"Maryland"	"24"	3865	386831	999.1
	"2019"	"2019"	"60-64 years "	"60-64"	"Massachusetts"	"25"	3784	452229	836.7
	"2019"	"2019"	"60-64 years "	"60-64"	"Michigan"	"26"	7611	691384	1100.8
	"2019"	"2019"	"60-64 years "	"60-64"	"Minnesota"	"27"	2963	365456	810.8
	"2019"	"2019"	"60-64 years "	"60-64"	"Mississippi"	"28"	3034	188597	1608.7
	"2019"	"2019"	"60-64 years "	"60-64"	"Missouri"	"29"	4917	404287	1216.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Montana"	"30"	760	77040	986.5
	"2019"	"2019"	"60-64 years "	"60-64"	"Nebraska"	"31"	1103	118704	929.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Nevada"	"32"	2124	185538	1144.8
	"2019"	"2019"	"60-64 years "	"60-64"	"New Hampshire"	"33"	908	104069	872.5
	"2019"	"2019"	"60-64 years "	"60-64"	"New Jersey"	"34"	4939	581047	850.0
	"2019"	"2019"	"60-64 years "	"60-64"	"New Mexico"	"35"	1509	135391	1114.5
	"2019"	"2019"	"60-64 years "	"60-64"	"New York"	"36"	10791	1248310	864.4
	"2019"	"2019"	"60-64 years "	"60-64"	"North Carolina"	"37"	7517	658831	1141.0
	"2019"	"2019"	"60-64 years "	"60-64"	"North Dakota"	"38"	441	46826	941.8
	"2019"	"2019"	"60-64 years "	"60-64"	"Ohio"	"39"	9648	796454	1211.4
	"2019"	"2019"	"60-64 years "	"60-64"	"Oklahoma"	"40"	3489	240745	1449.3
	"2019"	"2019"	"60-64 years "	"60-64"	"Oregon"	"41"	2713	272237	996.6
	"2019"	"2019"	"60-64 years "	"60-64"	"Pennsylvania"	"42"	9308	895186	1039.8
	"2019"	"2019"	"60-64 years "	"60-64"	"Rhode Island"	"44"	638	73060	873.3
	"2019"	"2019"	"60-64 years "	"60-64"	"South Carolina"	"45"	4314	339168	1271.9
	"2019"	"2019"	"60-64 years "	"60-64"	"South Dakota"	"46"	559	58709	952.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Tennessee"	"47"	6181	434403	1422.9
	"2019"	"2019"	"60-64 years "	"60-64"	"Texas"	"48"	16972	1553397	1092.6
	"2019"	"2019"	"60-64 years "	"60-64"	"Utah"	"49"	1225	147626	829.8
	"2019"	"2019"	"60-64 years "	"60-64"	"Vermont"	"50"	430	47834	898.9
	"2019"	"2019"	"60-64 years "	"60-64"	"Virginia"	"51"	5357	530044	1010.7
	"2019"	"2019"	"60-64 years "	"60-64"	"Washington"	"53"	4325	471180	917.9
	"2019"	"2019"	"60-64 years "	"60-64"	"West Virginia"	"54"	1981	129699	1527.4
	"2019"	"2019"	"60-64 years "	"60-64"	"Wisconsin"	"55"	3692	400778	921.2
	"2019"	"2019"	"60-64 years "	"60-64"	"Wyoming"	"56"	410	40486	1012.7
"Total"	"2019"	"2019"	"60-64 years "	"60-64"			216484	20571146	1052.4
	"2019"	"2019"	"65-69 years"	"65-69"	"Alabama"	"01"	5581	275448	2026.2
	"2019"	"2019"	"65-69 years"	"65-69"	"Alaska"	"02"	515	36261	1420.3
	"2019"	"2019"	"65-69 years"	"65-69"	"Arizona"	"04"	5290	398499	1327.5
	"2019"	"2019"	"65-69 years"	"65-69"	"Arkansas"	"05"	3197	164960	1938.0
	"2019"	"2019"	"65-69 years"	"65-69"	"California"	"06"	22631	1889872	1197.5
	"2019"	"2019"	"65-69 years"	"65-69"	"Colorado"	"08"	3468	296296	1170.5
	"2019"	"2019"	"65-69 years"	"65-69"	"Connecticut"	"09"	2269	195083	1163.1
	"2019"	"2019"	"65-69 years"	"65-69"	"Delaware"	"10"	830	61422	1351.3
	"2019"	"2019"	"65-69 years"	"65-69"	"District of Columbia"	"11"	490	28255	1734.2
	"2019"	"2019"	"65-69 years"	"65-69"	"Florida"	"12"	17539	1295884	1353.4
	"2019"	"2019"	"65-69 years"	"65-69"	"Georgia"	"13"	8655	511367	1692.5
	"2019"	"2019"	"65-69 years"	"65-69"	"Hawaii"	"15"	947	83038	1140.4
	"2019"	"2019"	"65-69 years"	"65-69"	"Idaho"	"16"	1228	97884	1254.5
	"2019"	"2019"	"65-69 years"	"65-69"	"Illinois"	"17"	9667	662179	1459.9
	"2019"	"2019"	"65-69 years"	"65-69"	"Indiana"	"18"	6099	358410	1701.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Iowa"	"19"	2589	176886	1463.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Kansas"	"20"	2351	154491	1521.8
	"2019"	"2019"	"65-69 years"	"65-69"	"Kentucky"	"21"	4815	248803	1935.3
	"2019"	"2019"	"65-69 years"	"65-69"	"Louisiana"	"22"	4576	248923	1838.3
	"2019"	"2019"	"65-69 years"	"65-69"	"Maine"	"23"	1310	93770	1397.0
	"2019"	"2019"	"65-69 years"	"65-69"	"Maryland"	"24"	4515	312521	1444.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Massachusetts"	"25"	4485	373728	1200.1
	"2019"	"2019"	"65-69 years"	"65-69"	"Michigan"	"26"	9208	584379	1575.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Minnesota"	"27"	3638	303676	1198.0
	"2019"	"2019"	"65-69 years"	"65-69"	"Mississippi"	"28"	3431	160611	2136.2
	"2019"	"2019"	"65-69 years"	"65-69"	"Missouri"	"29"	5662	339706	1666.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Montana"	"30"	917	70670	1297.6
	"2019"	"2019"	"65-69 years"	"65-69"	"Nebraska"	"31"	1390	101570	1368.5
	"2019"	"2019"	"65-69 years"	"65-69"	"Nevada"	"32"	2609	164209	1588.8
	"2019"	"2019"	"65-69 years"	"65-69"	"New Hampshire"	"33"	1039	85137	1220.4
	"2019"	"2019"	"65-69 years"	"65-69"	"New Jersey"	"34"	5839	461456	1265.3
	"2019"	"2019"	"65-69 years"	"65-69"	"New Mexico"	"35"	1739	123189	1411.7
	"2019"	"2019"	"65-69 years"	"65-69"	"New York"	"36"	13028	1032146	1262.2
	"2019"	"2019"	"65-69 years"	"65-69"	"North Carolina"	"37"	8952	573844	1560.0
	"2019"	"2019"	"65-69 years"	"65-69"	"North Dakota"	"38"	562	38449	1461.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Ohio"	"39"	11257	666858	1688.1
	"2019"	"2019"	"65-69 years"	"65-69"	"Oklahoma"	"40"	4066	204145	1991.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Oregon"	"41"	3416	258569	1321.1
	"2019"	"2019"	"65-69 years"	"65-69"	"Pennsylvania"	"42"	10747	755303	1422.9
	"2019"	"2019"	"65-69 years"	"65-69"	"Rhode Island"	"44"	794	59360	1337.6
	"2019"	"2019"	"65-69 years"	"65-69"	"South Carolina"	"45"	4991	309207	1614.1
	"2019"	"2019"	"65-69 years"	"65-69"	"South Dakota"	"46"	681	52022	1309.1
	"2019"	"2019"	"65-69 years"	"65-69"	"Tennessee"	"47"	7031	373761	1881.1
	"2019"	"2019"	"65-69 years"	"65-69"	"Texas"	"48"	19494	1261142	1545.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Utah"	"49"	1458	124183	1174.1
	"2019"	"2019"	"65-69 years"	"65-69"	"Vermont"	"50"	538	42003	1280.9
	"2019"	"2019"	"65-69 years"	"65-69"	"Virginia"	"51"	6310	440858	1431.3
	"2019"	"2019"	"65-69 years"	"65-69"	"Washington"	"53"	5277	411965	1280.9
	"2019"	"2019"	"65-69 years"	"65-69"	"West Virginia"	"54"	2294	119185	1924.7
	"2019"	"2019"	"65-69 years"	"65-69"	"Wisconsin"	"55"	4528	338616	1337.2
	"2019"	"2019"	"65-69 years"	"65-69"	"Wyoming"	"56"	469	34802	1347.6
"Total"	"2019"	"2019"	"65-69 years"	"65-69"			254412	17455001	1457.5
	"2019"	"2019"	"70-74 years"	"70-74"	"Alabama"	"01"	6336	225999	2803.6
	"2019"	"2019"	"70-74 years"	"70-74"	"Alaska"	"02"	507	25039	2024.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Arizona"	"04"	6669	353200	1888.2
	"2019"	"2019"	"70-74 years"	"70-74"	"Arkansas"	"05"	3856	137869	2796.9
	"2019"	"2019"	"70-74 years"	"70-74"	"California"	"06"	26531	1496798	1772.5
	"2019"	"2019"	"70-74 years"	"70-74"	"Colorado"	"08"	3958	225835	1752.6
	"2019"	"2019"	"70-74 years"	"70-74"	"Connecticut"	"09"	2913	157736	1846.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Delaware"	"10"	966	51436	1878.1
	"2019"	"2019"	"70-74 years"	"70-74"	"District of Columbia"	"11"	480	21964	2185.4
	"2019"	"2019"	"70-74 years"	"70-74"	"Florida"	"12"	21857	1169485	1868.9
	"2019"	"2019"	"70-74 years"	"70-74"	"Georgia"	"13"	10002	414634	2412.2
	"2019"	"2019"	"70-74 years"	"70-74"	"Hawaii"	"15"	1152	69054	1668.3
	"2019"	"2019"	"70-74 years"	"70-74"	"Idaho"	"16"	1547	77982	1983.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Illinois"	"17"	10976	513854	2136.0
	"2019"	"2019"	"70-74 years"	"70-74"	"Indiana"	"18"	7262	278327	2609.2
	"2019"	"2019"	"70-74 years"	"70-74"	"Iowa"	"19"	2985	134561	2218.3
	"2019"	"2019"	"70-74 years"	"70-74"	"Kansas"	"20"	2881	117745	2446.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Kentucky"	"21"	5685	199073	2855.7
	"2019"	"2019"	"70-74 years"	"70-74"	"Louisiana"	"22"	5088	193611	2627.9
	"2019"	"2019"	"70-74 years"	"70-74"	"Maine"	"23"	1592	75309	2114.0
	"2019"	"2019"	"70-74 years"	"70-74"	"Maryland"	"24"	5165	249061	2073.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Massachusetts"	"25"	5474	299577	1827.2
	"2019"	"2019"	"70-74 years"	"70-74"	"Michigan"	"26"	10483	453201	2313.1
	"2019"	"2019"	"70-74 years"	"70-74"	"Minnesota"	"27"	4304	227383	1892.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Mississippi"	"28"	3738	128344	2912.5
	"2019"	"2019"	"70-74 years"	"70-74"	"Missouri"	"29"	6759	270459	2499.1
	"2019"	"2019"	"70-74 years"	"70-74"	"Montana"	"30"	1154	53961	2138.6
	"2019"	"2019"	"70-74 years"	"70-74"	"Nebraska"	"31"	1627	77338	2103.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Nevada"	"32"	3311	139154	2379.4
	"2019"	"2019"	"70-74 years"	"70-74"	"New Hampshire"	"33"	1371	67532	2030.1
	"2019"	"2019"	"70-74 years"	"70-74"	"New Jersey"	"34"	7169	371410	1930.2
	"2019"	"2019"	"70-74 years"	"70-74"	"New Mexico"	"35"	2063	101294	2036.6
	"2019"	"2019"	"70-74 years"	"70-74"	"New York"	"36"	15385	827776	1858.6
	"2019"	"2019"	"70-74 years"	"70-74"	"North Carolina"	"37"	10784	472664	2281.5
	"2019"	"2019"	"70-74 years"	"70-74"	"North Dakota"	"38"	587	28215	2080.5
	"2019"	"2019"	"70-74 years"	"70-74"	"Ohio"	"39"	13035	522385	2495.3
	"2019"	"2019"	"70-74 years"	"70-74"	"Oklahoma"	"40"	4689	163905	2860.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Oregon"	"41"	4243	206029	2059.4
	"2019"	"2019"	"70-74 years"	"70-74"	"Pennsylvania"	"42"	13285	598790	2218.6
	"2019"	"2019"	"70-74 years"	"70-74"	"Rhode Island"	"44"	969	46799	2070.6
	"2019"	"2019"	"70-74 years"	"70-74"	"South Carolina"	"45"	5939	261393	2272.1
	"2019"	"2019"	"70-74 years"	"70-74"	"South Dakota"	"46"	763	37194	2051.4
	"2019"	"2019"	"70-74 years"	"70-74"	"Tennessee"	"47"	8241	307635	2678.8
	"2019"	"2019"	"70-74 years"	"70-74"	"Texas"	"48"	22184	983886	2254.7
	"2019"	"2019"	"70-74 years"	"70-74"	"Utah"	"49"	1759	95283	1846.1
	"2019"	"2019"	"70-74 years"	"70-74"	"Vermont"	"50"	671	33203	2020.9
	"2019"	"2019"	"70-74 years"	"70-74"	"Virginia"	"51"	7614	361433	2106.6
	"2019"	"2019"	"70-74 years"	"70-74"	"Washington"	"53"	6430	323559	1987.3
	"2019"	"2019"	"70-74 years"	"70-74"	"West Virginia"	"54"	2719	98138	2770.6
	"2019"	"2019"	"70-74 years"	"70-74"	"Wisconsin"	"55"	5416	256132	2114.5
	"2019"	"2019"	"70-74 years"	"70-74"	"Wyoming"	"56"	573	25788	2222.0
"Total"	"2019"	"2019"	"70-74 years"	"70-74"			301147	14028432	2146.7
	"2019"	"2019"	"75-79 years"	"75-79"	"Alabama"	"01"	6601	155814	4236.5
	"2019"	"2019"	"75-79 years"	"75-79"	"Alaska"	"02"	489	15078	3243.1
	"2019"	"2019"	"75-79 years"	"75-79"	"Arizona"	"04"	7546	252667	2986.5
	"2019"	"2019"	"75-79 years"	"75-79"	"Arkansas"	"05"	4104	98087	4184.0
	"2019"	"2019"	"75-79 years"	"75-79"	"California"	"06"	29045	1017681	2854.0
	"2019"	"2019"	"75-79 years"	"75-79"	"Colorado"	"08"	4246	141798	2994.4
	"2019"	"2019"	"75-79 years"	"75-79"	"Connecticut"	"09"	3354	112284	2987.1
	"2019"	"2019"	"75-79 years"	"75-79"	"Delaware"	"10"	1106	34652	3191.7
	"2019"	"2019"	"75-79 years"	"75-79"	"District of Columbia"	"11"	463	15010	3084.6
	"2019"	"2019"	"75-79 years"	"75-79"	"Florida"	"12"	24821	870367	2851.8
	"2019"	"2019"	"75-79 years"	"75-79"	"Georgia"	"13"	10260	273561	3750.5
	"2019"	"2019"	"75-79 years"	"75-79"	"Hawaii"	"15"	1146	45499	2518.7
	"2019"	"2019"	"75-79 years"	"75-79"	"Idaho"	"16"	1881	52941	3553.0
	"2019"	"2019"	"75-79 years"	"75-79"	"Illinois"	"17"	12300	359028	3425.9
	"2019"	"2019"	"75-79 years"	"75-79"	"Indiana"	"18"	7717	191682	4025.9
	"2019"	"2019"	"75-79 years"	"75-79"	"Iowa"	"19"	3433	94817	3620.7
	"2019"	"2019"	"75-79 years"	"75-79"	"Kansas"	"20"	3007	81312	3698.1
	"2019"	"2019"	"75-79 years"	"75-79"	"Kentucky"	"21"	6027	134492	4481.3
	"2019"	"2019"	"75-79 years"	"75-79"	"Louisiana"	"22"	5293	131141	4036.1
	"2019"	"2019"	"75-79 years"	"75-79"	"Maine"	"23"	1769	50062	3533.6
	"2019"	"2019"	"75-79 years"	"75-79"	"Maryland"	"24"	5661	169952	3330.9
	"2019"	"2019"	"75-79 years"	"75-79"	"Massachusetts"	"25"	6207	202003	3072.7
	"2019"	"2019"	"75-79 years"	"75-79"	"Michigan"	"26"	11512	313609	3670.8
	"2019"	"2019"	"75-79 years"	"75-79"	"Minnesota"	"27"	5009	158811	3154.1
	"2019"	"2019"	"75-79 years"	"75-79"	"Mississippi"	"28"	3938	87629	4493.9
	"2019"	"2019"	"75-79 years"	"75-79"	"Missouri"	"29"	7289	192141	3793.6
	"2019"	"2019"	"75-79 years"	"75-79"	"Montana"	"30"	1291	36265	3559.9
	"2019"	"2019"	"75-79 years"	"75-79"	"Nebraska"	"31"	1919	53146	3610.8
	"2019"	"2019"	"75-79 years"	"75-79"	"Nevada"	"32"	3402	93275	3647.3
	"2019"	"2019"	"75-79 years"	"75-79"	"New Hampshire"	"33"	1466	43777	3348.8
	"2019"	"2019"	"75-79 years"	"75-79"	"New Jersey"	"34"	8120	262580	3092.4
	"2019"	"2019"	"75-79 years"	"75-79"	"New Mexico"	"35"	2192	67613	3242.0
	"2019"	"2019"	"75-79 years"	"75-79"	"New York"	"36"	17211	578106	2977.1
	"2019"	"2019"	"75-79 years"	"75-79"	"North Carolina"	"37"	11656	316306	3685.0
	"2019"	"2019"	"75-79 years"	"75-79"	"North Dakota"	"38"	683	19589	3486.7
	"2019"	"2019"	"75-79 years"	"75-79"	"Ohio"	"39"	14256	357587	3986.7
	"2019"	"2019"	"75-79 years"	"75-79"	"Oklahoma"	"40"	4926	116437	4230.6
	"2019"	"2019"	"75-79 years"	"75-79"	"Oregon"	"41"	4519	135035	3346.5
	"2019"	"2019"	"75-79 years"	"75-79"	"Pennsylvania"	"42"	15070	419523	3592.2
	"2019"	"2019"	"75-79 years"	"75-79"	"Rhode Island"	"44"	1111	32019	3469.8
	"2019"	"2019"	"75-79 years"	"75-79"	"South Carolina"	"45"	6446	173014	3725.7
	"2019"	"2019"	"75-79 years"	"75-79"	"South Dakota"	"46"	910	24442	3723.1
	"2019"	"2019"	"75-79 years"	"75-79"	"Tennessee"	"47"	8777	209230	4194.9
	"2019"	"2019"	"75-79 years"	"75-79"	"Texas"	"48"	23654	659344	3587.5
